Site,Plot,Name,Point,Original_Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name,Notes
E,ES,EESS3,b,EESS3_a1,,,,,subplot,-105.5859797,40.05369818,3496.52,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:50:52.8 UTC-06:00,2023-09-28 10:50:52.8 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,19.115,Global CS,
E,ES,EESS3,c,EESS3_a2,,,,,subplot,-105.5859782,40.05368866,3496.272,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 10:50:56.6 UTC-06:00,2023-09-28 10:50:56.6 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,19.864,Global CS,
E,ES,EESS3,d,EESS3_a3,,,,,subplot,-105.5859738,40.05369123,3496.173,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:00.2 UTC-06:00,2023-09-28 10:51:00.2 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,20.028,Global CS,
E,ES,EESS7,a,EESS7_a,,,,,subplot,-105.5859617,40.05370662,3496.354,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:13.8 UTC-06:00,2023-09-28 10:51:13.8 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,19.974,Global CS,
E,ES,EESS7,b,EESS7_a1,,,,,subplot,-105.5859568,40.05370902,3496.323,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:20.2 UTC-06:00,2023-09-28 10:51:20.2 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,20.217,Global CS,
E,ES,EESS7,c,EESS7_a2,,,,,subplot,-105.5859571,40.05369932,3496.028,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:24.8 UTC-06:00,2023-09-28 10:51:24.8 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,20.768,Global CS,
E,ES,EESS7,d,EESS7_a3,,,,,subplot,-105.5859511,40.05370204,3495.967,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:29.0 UTC-06:00,2023-09-28 10:51:29.0 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,21.073,Global CS,
E,ES,EESS2,a,EESS2_a,,,,,subplot,-105.5860483,40.05376731,3499.292,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:51:53.8 UTC-06:00,2023-09-28 10:51:53.8 UTC-06:00,1,1.3,,,,-105.5861613,40.05378974,3503.092,10.141,Global CS,
E,ES,EESS2,b,EESS2_a1,,,,,subplot,-105.5860432,40.05377006,3499.285,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2023-09-28 10:51:57.8 UTC-06:00,2023-09-28 10:51:57.8 UTC-06:00,1,1.3,,,,-105.5861613,40.05378974,3503.092,10.488,Global CS,
E,ES,EESS2,c,EESS2_a2,,,,,subplot,-105.5860422,40.05375996,3499.07,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2023-09-28 10:52:02.0 UTC-06:00,2023-09-28 10:52:02.0 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,10.896,Global CS,
E,ES,EESS2,d,EESS2_a3,,,,,subplot,-105.5860378,40.05376218,3498.994,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:52:05.2 UTC-06:00,2023-09-28 10:52:05.2 UTC-06:00,1,1.3,,,,-105.5861613,40.05378974,3503.092,11.195,Global CS,
E,ES,EESS6,a,EESS6_a,,,,,subplot,-105.5860263,40.05377378,3499.098,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:52:21.2 UTC-06:00,2023-09-28 10:52:21.2 UTC-06:00,1,1.3,,,,-105.5861613,40.05378974,3503.092,11.846,Global CS,
E,ES,EESS6,b,EESS6_a1,,,,,subplot,-105.5860214,40.05377598,3499.08,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:52:25.8 UTC-06:00,2023-09-28 10:52:25.8 UTC-06:00,1,1.3,,,,-105.5861613,40.05378974,3503.092,12.219,Global CS,
E,ES,EESS6,c,EESS6_a2,,,,,subplot,-105.5860204,40.05376624,3498.82,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 10:52:29.4 UTC-06:00,2023-09-28 10:52:29.4 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,12.536,Global CS,
E,ES,EESS6,d,EESS6_a3,,,,,subplot,-105.5860158,40.05376888,3498.819,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:52:32.4 UTC-06:00,2023-09-28 10:52:32.4 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,12.85,Global CS,
E,ES,EESS1,a,EESS1_a,,,,,subplot,-105.5860967,40.05383906,3501.641,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:52:56.4 UTC-06:00,2023-09-28 10:52:56.4 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,7.794,Global CS,
E,ES,EESS1,b,EESS1_a1,,,,,subplot,-105.5860917,40.05384156,3501.695,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:01.0 UTC-06:00,2023-09-28 10:53:01.0 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,8.293,Global CS,
E,ES,EESS1,c,EESS1_a2,,,,,subplot,-105.5860906,40.05383175,3501.437,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 10:53:04.6 UTC-06:00,2023-09-28 10:53:04.6 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,7.642,Global CS,
E,ES,EESS1,d,EESS1_a3,,,,,subplot,-105.5860853,40.05383381,3501.423,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:09.0 UTC-06:00,2023-09-28 10:53:09.0 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,8.137,Global CS,
E,ES,EESS5,a,EESS5_a,,,,,subplot,-105.5860811,40.05385282,3501.829,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:23.2 UTC-06:00,2023-09-28 10:53:23.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,9.824,Global CS,
E,ES,EESS5,b,EESS5_a1,,,,,subplot,-105.5860759,40.05385483,3501.834,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:27.2 UTC-06:00,2023-09-28 10:53:27.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,10.296,Global CS,
E,ES,EESS5,c,EESS5_a2,,,,,subplot,-105.5860761,40.05384526,3501.591,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:31.8 UTC-06:00,2023-09-28 10:53:31.8 UTC-06:00,1,1.5,,,,-105.5861613,40.05378974,3503.092,9.55,Global CS,
E,ES,EESS5,d,EESS5_a3,,,,,subplot,-105.5860713,40.05384713,3501.594,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:53:34.8 UTC-06:00,2023-09-28 10:53:34.8 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,9.996,Global CS,
E,ES,EEWA,c,EEWA,,,,,itex,-105.5860414,40.05383359,3500.883,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:55:11.8 UTC-06:00,2023-09-28 10:55:11.8 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,11.345,Global CS,
E,ES,EEWA,b,EEWA1,,,,,itex,-105.5860383,40.05384637,3501.168,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:55:20.6 UTC-06:00,2023-09-28 10:55:20.6 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,12.246,Global CS,
E,ES,EECA,c,EECA,,,,,itex,-105.5860236,40.05384261,3500.857,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:55:35.2 UTC-06:00,2023-09-28 10:55:35.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,13.15,Global CS,
E,ES,EECA,b,EECA1,,,,,itex,-105.586022,40.05385439,3501.086,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:55:42.8 UTC-06:00,2023-09-28 10:55:42.8 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,13.895,Global CS,
E,ES,EEWB,c,EEWB,,,,,itex,-105.5859531,40.05374687,3497.369,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:56:39.2 UTC-06:00,2023-09-28 10:56:39.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,18.792,Global CS,
E,ES,EEWB,b,EEWB1,,,,,itex,-105.5859484,40.05375989,3497.663,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:56:47.2 UTC-06:00,2023-09-28 10:56:47.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,18.806,Global CS,
E,ES,EECB,c,EECB,,,,,itex,-105.5859329,40.05375663,3497.324,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 10:57:00.4 UTC-06:00,2023-09-28 10:57:00.4 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,20.21,Global CS,
E,ES,EECB,b,EECB1,,,,,itex,-105.5859254,40.05376925,3497.631,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:57:06.2 UTC-06:00,2023-09-28 10:57:06.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,20.572,Global CS,
E,ES,EEWC,c,EEWC,,,,,itex,-105.585887,40.05366265,3494.14,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:57:33.0 UTC-06:00,2023-09-28 10:57:33.0 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,28.237,Global CS,
E,ES,EEWC,b,EEWC1,,,,,itex,-105.5858825,40.05367646,3494.398,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:57:39.4 UTC-06:00,2023-09-28 10:57:39.4 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,27.767,Global CS,
E,ES,EECC,c,EECC,,,,,itex,-105.5858705,40.05367044,3494.111,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:57:54.2 UTC-06:00,2023-09-28 10:57:54.2 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,29.019,Global CS,
E,ES,EECC,b,EECC1,,,,,itex,-105.5858672,40.05368329,3494.291,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 10:58:00.0 UTC-06:00,2023-09-28 10:58:00.0 UTC-06:00,1,1.4,,,,-105.5861613,40.05378974,3503.092,28.594,Global CS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L,ES,LES,a,LES1,,,,,plot,-105.5769052,40.0558406,3446.155,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:19:17.8 UTC-06:00,2023-09-28 12:19:17.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,6.633,Global CS,
L,ES,LES,b,LES2,,,,,plot,-105.576956,40.05591634,3445.467,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:19:27.6 UTC-06:00,2023-09-28 12:19:27.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,4.028,Global CS,
L,ES,LES,c,LES3,,,,,plot,-105.5765841,40.05607748,3434.097,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:45.4 UTC-06:00,2023-09-28 12:23:45.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,40.807,Global CS,
L,ES,LES,d,LES4,,,,,plot,-105.5766453,40.05615263,3433.802,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:55.6 UTC-06:00,2023-09-28 12:23:55.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,42.384,Global CS,
L,ES,LEST1,top,,,,,,transect,,,,,,,,,,,,,,,,,,,,,,,,could not find marker
L,ES,LEST2,top,LEST2_top,,,,,transect,-105.5769253,40.05586714,3446.064,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:40:29.0 UTC-06:00,2023-09-28 12:40:29.0 UTC-06:00,1,1.2,,,,-105.5769625,40.05588089,3448.041,3.525,Global CS,
L,ES,LEST1,bottom,LEST1,,,,,transect,-105.5765935,40.05608809,3434.203,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:24:12.6 UTC-06:00,2023-09-28 12:24:12.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,40.796,Global CS,
L,ES,LEST2,bottom,LEST2,,,,,transect,-105.5766073,40.05610166,3434.214,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:24:16.6 UTC-06:00,2023-09-28 12:24:16.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,40.776,Global CS,
L,ES,LES_soil,8,LES_soil4,,,,,soil,-105.5766934,40.05605805,3435.963,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2023-09-28 12:24:48.8 UTC-06:00,2023-09-28 12:24:48.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,31.909,Global CS,
L,ES,LES_soil,7,LES_soil3,,,,,soil,-105.5767736,40.05599666,3439.77,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:25:05.2 UTC-06:00,2023-09-28 12:25:05.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,21.581,Global CS,
L,ES,LES_soil,6,LES_soil2,,,,,soil,-105.5768291,40.05594665,3442.245,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:25:18.6 UTC-06:00,2023-09-28 12:25:18.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,14.072,Global CS,
L,ES,LES_soil,5,LES_soil1,,,,,soil,-105.5768987,40.05589521,3445.094,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:25:35.8 UTC-06:00,2023-09-28 12:25:35.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,5.765,Global CS,
L,ES,LESS1,a,LESS1_a,,,,,subplot,-105.576877,40.05587148,3445.076,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:05.8 UTC-06:00,2023-09-28 12:20:05.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,7.447,Global CS,
L,ES,LESS1,b,LESS1_a1,,,,,subplot,-105.5768805,40.05587472,3445.086,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:08.6 UTC-06:00,2023-09-28 12:20:08.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,7.109,Global CS,
L,ES,LESS1,c,LESS1_a2,,,,,subplot,-105.5768686,40.05587765,3444.811,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:12.0 UTC-06:00,2023-09-28 12:20:12.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,8.13,Global CS,
L,ES,LESS1,d,LESS1_a3,,,,,subplot,-105.5768717,40.05588044,3444.826,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:14.2 UTC-06:00,2023-09-28 12:20:14.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,7.855,Global CS,
L,ES,LESS5,a,LESS5_a,,,,,subplot,-105.5768999,40.0558844,3445.348,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:28.0 UTC-06:00,2023-09-28 12:20:28.0 UTC-06:00,1,0.9,,,,-105.5769625,40.05588089,3448.041,5.414,Global CS,
L,ES,LESS5,b,LESS5_a1,,,,,subplot,-105.5769042,40.05588791,3445.328,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:30.8 UTC-06:00,2023-09-28 12:20:30.8 UTC-06:00,1,0.9,,,,-105.5769625,40.05588089,3448.041,5.1,Global CS,
L,ES,LESS5,c,LESS5_a2,,,,,subplot,-105.5768917,40.05589115,3445.07,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:34.4 UTC-06:00,2023-09-28 12:20:34.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,6.239,Global CS,
L,ES,LESS5,d,LESS5_a3,,,,,subplot,-105.5768957,40.0558936,3445.03,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:38.0 UTC-06:00,2023-09-28 12:20:38.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,5.976,Global CS,
L,ES,LESS6,a,LESS6_a,,,,,subplot,-105.5768623,40.05591322,3443.931,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:53.2 UTC-06:00,2023-09-28 12:20:53.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,9.533,Global CS,
L,ES,LESS6,b,LESS6_a1,,,,,subplot,-105.5768669,40.05591652,3443.958,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:55.4 UTC-06:00,2023-09-28 12:20:55.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,9.326,Global CS,
L,ES,LESS6,c,LESS6_a2,,,,,subplot,-105.5768543,40.05591938,3443.556,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:20:58.4 UTC-06:00,2023-09-28 12:20:58.4 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,10.498,Global CS,
L,ES,LESS6,d,LESS6_a3,,,,,subplot,-105.576858,40.0559227,3443.598,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:01.6 UTC-06:00,2023-09-28 12:21:01.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,10.366,Global CS,
L,ES,LESS2,a,LESS2_a,,,,,subplot,-105.5768045,40.05592408,3442.279,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:16.4 UTC-06:00,2023-09-28 12:21:16.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,14.821,Global CS,
L,ES,LESS2,b,LESS2_a1,,,,,subplot,-105.5768079,40.05592792,3442.298,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:19.2 UTC-06:00,2023-09-28 12:21:19.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,14.695,Global CS,
L,ES,LESS2,c,LESS2_a2,,,,,subplot,-105.5767952,40.05592938,3441.95,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:23.4 UTC-06:00,2023-09-28 12:21:23.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,15.822,Global CS,
L,ES,LESS2,d,LESS2_a3,,,,,subplot,-105.5767992,40.05593341,3441.947,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:25.8 UTC-06:00,2023-09-28 12:21:25.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,15.676,Global CS,
L,ES,LESS7,a,LESS7_a,,,,,subplot,-105.5767746,40.05598268,3440.131,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:45.8 UTC-06:00,2023-09-28 12:21:45.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,20.519,Global CS,
L,ES,LESS7,b,LESS7_a1,,,,,subplot,-105.5767792,40.05598625,3440.175,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:48.4 UTC-06:00,2023-09-28 12:21:48.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,20.42,Global CS,
L,ES,LESS7,c,LESS7_a2,,,,,subplot,-105.5767671,40.05598916,3439.818,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:51.4 UTC-06:00,2023-09-28 12:21:51.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,21.511,Global CS,
L,ES,LESS7,d,LESS7_a3,,,,,subplot,-105.5767713,40.05599221,3439.826,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:21:54.0 UTC-06:00,2023-09-28 12:21:54.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,21.422,Global CS,
L,ES,LESS3,a,LESS3_a,,,,,subplot,-105.5766886,40.05601473,3436.761,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:22:20.2 UTC-06:00,2023-09-28 12:22:20.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,29.246,Global CS,
L,ES,LESS3,b,LESS3_a1,,,,,subplot,-105.5766933,40.05601804,3436.758,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2023-09-28 12:22:24.8 UTC-06:00,2023-09-28 12:22:24.8 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,29.117,Global CS,
L,ES,LESS3,c,LESS3_a2,,,,,subplot,-105.5766804,40.05602004,3436.385,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2023-09-28 12:22:35.2 UTC-06:00,2023-09-28 12:22:35.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,30.227,Global CS,
L,ES,LESS3,d,LESS3_a3,,,,,subplot,-105.5766841,40.05602439,3436.396,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2023-09-28 12:22:38.6 UTC-06:00,2023-09-28 12:22:38.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,30.224,Global CS,
L,ES,LESS4,a,LESS4_a,,,,,subplot,-105.5766733,40.05602479,3436.166,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:22:53.2 UTC-06:00,2023-09-28 12:22:53.2 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,31.047,Global CS,
L,ES,LESS4,b,LESS4_a1,,,,,subplot,-105.5766775,40.05602816,3436.192,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2023-09-28 12:22:56.4 UTC-06:00,2023-09-28 12:22:56.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,30.955,Global CS,
L,ES,LESS4,c,LESS4_a2,,,,,subplot,-105.576664,40.05603065,3435.815,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2023-09-28 12:22:59.6 UTC-06:00,2023-09-28 12:22:59.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,32.13,Global CS,
L,ES,LESS4,d,LESS4_a3,,,,,subplot,-105.5766688,40.0560338,3435.89,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2023-09-28 12:23:03.4 UTC-06:00,2023-09-28 12:23:03.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,31.961,Global CS,
L,ES,LESS8,a,LESS8_a,,,,,subplot,-105.5766827,40.0560582,3435.729,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:21.0 UTC-06:00,2023-09-28 12:23:21.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,32.652,Global CS,
L,ES,LESS8,b,LESS8_a1,,,,,subplot,-105.5766873,40.05606142,3435.714,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:24.0 UTC-06:00,2023-09-28 12:23:24.0 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,32.594,Global CS,
L,ES,LESS8,c,LESS8_a2,,,,,subplot,-105.5766746,40.05606512,3435.509,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:27.0 UTC-06:00,2023-09-28 12:23:27.0 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,33.699,Global CS,
L,ES,LESS8,d,LESS8_a3,,,,,subplot,-105.5766789,40.05606848,3435.462,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:23:30.8 UTC-06:00,2023-09-28 12:23:30.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,33.674,Global CS,
L,ES,LEWA,c,LEWA,,,,,itex,-105.576902,40.05590836,3444.777,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:25:55.4 UTC-06:00,2023-09-28 12:25:55.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,6.149,Global CS,
L,ES,LEWA,b,LEWA1,,,,,itex,-105.5769183,40.05590962,3445.014,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:25:59.8 UTC-06:00,2023-09-28 12:25:59.8 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,5.066,Global CS,
L,ES,LECA,c,LECA,,,,,itex,-105.576915,40.05591964,3444.742,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:26:12.4 UTC-06:00,2023-09-28 12:26:12.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,6.069,Global CS,
L,ES,LECA,b,LECA1,,,,,itex,-105.5769299,40.05592111,3444.962,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:26:52.6 UTC-06:00,2023-09-28 12:26:52.6 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,5.389,Global CS,
L,ES,LEWB,c,LEWB,,,,,itex,-105.5768539,40.05593739,3443.205,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:27:20.4 UTC-06:00,2023-09-28 12:27:20.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,11.567,Global CS,
L,ES,LEWB,b,LEWB1,,,,,itex,-105.57687,40.05593789,3443.515,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:27:24.6 UTC-06:00,2023-09-28 12:27:24.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,10.453,Global CS,
L,ES,LECB,c,LECB,,,,,itex,-105.5768656,40.0559471,3443.249,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:27:37.2 UTC-06:00,2023-09-28 12:27:37.2 UTC-06:00,1,1.1,,,,-105.5769625,40.05588089,3448.041,11.437,Global CS,
L,ES,LECB,b,LECB1,,,,,itex,-105.5768805,40.055947,3443.458,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:27:41.6 UTC-06:00,2023-09-28 12:27:41.6 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,10.486,Global CS,
L,ES,LEWC,c,LEWC,,,,,itex,-105.5767774,40.05601526,3439.257,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:28:07.4 UTC-06:00,2023-09-28 12:28:07.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,22.791,Global CS,
L,ES,LEWC,b,LEWC1,,,,,itex,-105.5767928,40.05601685,3439.646,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2023-09-28 12:28:17.4 UTC-06:00,2023-09-28 12:28:17.4 UTC-06:00,1,1,,,,-105.5769625,40.05588089,3448.041,21.904,Global CS,
